vung,ds,du_bao
CISO,2026-10-01 16:00:00,34569.895569677836
CISO,2026-10-01 17:00:00,36409.9136857338
CISO,2026-10-01 18:00:00,35934.552049532926
CISO,2026-10-01 19:00:00,37177.87493935984
CISO,2026-10-01 20:00:00,37006.85107543178
CISO,2026-10-01 21:00:00,36770.79451766974
CISO,2026-10-01 22:00:00,36068.79449950059
CISO,2026-10-01 23:00:00,35006.87997518535
CISO,2026-10-02 00:00:00,36158.605643404684
CISO,2026-10-02 01:00:00,35236.28230750268
CISO,2026-10-02 02:00:00,34993.145814298216
CISO,2026-10-02 03:00:00,34560.813320639354
CISO,2026-10-02 04:00:00,33905.35279785209
CISO,2026-10-02 05:00:00,32984.10636241562
CISO,2026-10-02 06:00:00,31968.720922849774
CISO,2026-10-02 07:00:00,31651.65144636408
CISO,2026-10-02 08:00:00,32040.421526737482
CISO,2026-10-02 09:00:00,33183.600975805646
CISO,2026-10-02 10:00:00,34057.56649417944
CISO,2026-10-02 11:00:00,33976.21890849371
CISO,2026-10-02 12:00:00,33902.39628591431
CISO,2026-10-02 13:00:00,34063.29277411911
CISO,2026-10-02 14:00:00,33681.21498836572
CISO,2026-10-02 15:00:00,34348.85196955061
CISO,2026-10-02 16:00:00,35505.17306729451
CISO,2026-10-02 17:00:00,37167.843844737865
CISO,2026-10-02 18:00:00,36623.9195416197
CISO,2026-10-02 19:00:00,36818.60749063577
CISO,2026-10-02 20:00:00,37145.6303896188
CISO,2026-10-02 21:00:00,36997.21118678583
CISO,2026-10-02 22:00:00,35885.641888932216
CISO,2026-10-02 23:00:00,34180.770460860105
CISO,2026-10-03 00:00:00,34081.752477568414
CISO,2026-10-03 01:00:00,33199.54802200534
CISO,2026-10-03 02:00:00,32345.872514753097
CISO,2026-10-03 03:00:00,31913.684010833458
CISO,2026-10-03 04:00:00,31442.20676250186
CISO,2026-10-03 05:00:00,30767.28753911371
CISO,2026-10-03 06:00:00,30315.543229278956
CISO,2026-10-03 07:00:00,30491.00411631506
CISO,2026-10-03 08:00:00,30939.69154148153
CISO,2026-10-03 09:00:00,32140.55503173476
CISO,2026-10-03 10:00:00,32951.776989926395
CISO,2026-10-03 11:00:00,32519.111000582132
CISO,2026-10-03 12:00:00,31688.889117771436
CISO,2026-10-03 13:00:00,31236.36774080025
CISO,2026-10-03 14:00:00,31099.333714058837
CISO,2026-10-03 15:00:00,31530.19969415247
CISO,2026-10-03 16:00:00,32639.293789310057
CISO,2026-10-03 17:00:00,34052.22055430188
CISO,2026-10-03 18:00:00,33232.039666347424
CISO,2026-10-03 19:00:00,33771.45204900668
CISO,2026-10-03 20:00:00,33795.08389299043
CISO,2026-10-03 21:00:00,33869.23327152741
CISO,2026-10-03 22:00:00,33635.39601987922
CISO,2026-10-03 23:00:00,31864.97099188137
CISO,2026-10-04 00:00:00,32847.93379186615
CISO,2026-10-04 01:00:00,32456.245169884824
CISO,2026-10-04 02:00:00,31935.44935771383
CISO,2026-10-04 03:00:00,30803.19421739987
CISO,2026-10-04 04:00:00,30302.22380408273
CISO,2026-10-04 05:00:00,29279.269711579414
CISO,2026-10-04 06:00:00,28891.911883058267
CISO,2026-10-04 07:00:00,29040.864436855267
CISO,2026-10-04 08:00:00,29283.475984721394
CISO,2026-10-04 09:00:00,30267.267352097893
CISO,2026-10-04 10:00:00,30867.463154169774
CISO,2026-10-04 11:00:00,30812.574661732702
CISO,2026-10-04 12:00:00,30434.140748224323
CISO,2026-10-04 13:00:00,29979.910807192504
CISO,2026-10-04 14:00:00,29896.104976744828
CISO,2026-10-04 15:00:00,29863.739636251907
CISO,2026-10-04 16:00:00,30423.870055678402
CISO,2026-10-04 17:00:00,31397.92830033905
CISO,2026-10-04 18:00:00,31362.59325421782
CISO,2026-10-04 19:00:00,31391.551717877504
CISO,2026-10-04 20:00:00,31692.59165008101
CISO,2026-10-04 21:00:00,31669.739211506385
CISO,2026-10-04 22:00:00,30810.337169743823
CISO,2026-10-04 23:00:00,29286.637563223383
CISO,2026-10-05 00:00:00,28811.649196296064
ERCO,2026-09-28 01:00:00,72992.9547552706
ERCO,2026-09-28 02:00:00,71865.31065881881
ERCO,2026-09-28 03:00:00,71536.87977207956
ERCO,2026-09-28 04:00:00,69467.98119979074
ERCO,2026-09-28 05:00:00,66414.16075521559
ERCO,2026-09-28 06:00:00,63980.30834414798
ERCO,2026-09-28 07:00:00,63238.562205817194
ERCO,2026-09-28 08:00:00,63603.713224332016
ERCO,2026-09-28 09:00:00,64677.0822460973
ERCO,2026-09-28 10:00:00,66120.01593448134
ERCO,2026-09-28 11:00:00,68653.87239611462
ERCO,2026-09-28 12:00:00,69563.18561765802
ERCO,2026-09-28 13:00:00,70718.6631706063
ERCO,2026-09-28 14:00:00,72211.53099225245
ERCO,2026-09-28 15:00:00,74138.06070071436
ERCO,2026-09-28 16:00:00,76621.23864402546
ERCO,2026-09-28 17:00:00,78244.35587847547
ERCO,2026-09-28 18:00:00,80346.09188032319
ERCO,2026-09-28 19:00:00,81687.53372317203
ERCO,2026-09-28 20:00:00,81980.09851928765
ERCO,2026-09-28 21:00:00,80426.33125514709
ERCO,2026-09-28 22:00:00,79290.87559012274
ERCO,2026-09-28 23:00:00,78130.13426398141
ERCO,2026-09-29 00:00:00,73918.03019307351
ERCO,2026-09-29 01:00:00,72530.06242475545
ERCO,2026-09-29 02:00:00,71472.25343645702
ERCO,2026-09-29 03:00:00,70144.01888280368
ERCO,2026-09-29 04:00:00,67941.01798305332
ERCO,2026-09-29 05:00:00,65755.63681182064
ERCO,2026-09-29 06:00:00,63808.82774754313
ERCO,2026-09-29 07:00:00,63124.93497422476
ERCO,2026-09-29 08:00:00,63878.426348676476
ERCO,2026-09-29 09:00:00,64933.52856778681
ERCO,2026-09-29 10:00:00,66365.14431473822
ERCO,2026-09-29 11:00:00,68667.0949545721
ERCO,2026-09-29 12:00:00,70126.63056936944
ERCO,2026-09-29 13:00:00,70862.38736104815
ERCO,2026-09-29 14:00:00,71127.54778131837
ERCO,2026-09-29 15:00:00,70671.12586051025
ERCO,2026-09-29 16:00:00,70262.0332342463
ERCO,2026-09-29 17:00:00,69138.09246146967
ERCO,2026-09-29 18:00:00,67734.82175166807
ERCO,2026-09-29 19:00:00,67790.57984985689
ERCO,2026-09-29 20:00:00,68671.05096088958
ERCO,2026-09-29 21:00:00,69599.69386988747
ERCO,2026-09-29 22:00:00,69168.55838164472
ERCO,2026-09-29 23:00:00,67351.72943496109
ERCO,2026-09-30 00:00:00,65362.91085893419
ERCO,2026-09-30 01:00:00,63984.602161192815
ERCO,2026-09-30 02:00:00,62799.57573468465
ERCO,2026-09-30 03:00:00,61494.019183531826
ERCO,2026-09-30 04:00:00,59974.22108691756
ERCO,2026-09-30 05:00:00,58702.13715594425
ERCO,2026-09-30 06:00:00,56893.33856467034
ERCO,2026-09-30 07:00:00,55823.81436310575
ERCO,2026-09-30 08:00:00,56652.7303341392
ERCO,2026-09-30 09:00:00,57796.5833947019
ERCO,2026-09-30 10:00:00,59376.35858696688
ERCO,2026-09-30 11:00:00,62266.47397905202
ERCO,2026-09-30 12:00:00,64383.22707356605
ERCO,2026-09-30 13:00:00,65664.67056077061
ERCO,2026-09-30 14:00:00,66198.4834583998
ERCO,2026-09-30 15:00:00,66832.72696775466
ERCO,2026-09-30 16:00:00,67629.68660788017
ERCO,2026-09-30 17:00:00,68514.0789397849
ERCO,2026-09-30 18:00:00,68890.39558645393
ERCO,2026-09-30 19:00:00,69521.21880598673
ERCO,2026-09-30 20:00:00,70141.80833129444
ERCO,2026-09-30 21:00:00,70200.74410328039
ERCO,2026-09-30 22:00:00,69859.17045678756
ERCO,2026-09-30 23:00:00,67579.92381512301
ERCO,2026-10-01 00:00:00,65388.191912256676
ERCO,2026-10-01 01:00:00,63531.46256027049
ERCO,2026-10-01 02:00:00,62082.6849228102
ERCO,2026-10-01 03:00:00,60384.77730938568
ERCO,2026-10-01 04:00:00,58284.335935695344
ERCO,2026-10-01 05:00:00,55787.19368121003
ERCO,2026-10-01 06:00:00,54170.87446931142
ERCO,2026-10-01 07:00:00,53724.15160691259
ERCO,2026-10-01 08:00:00,55495.613592255875
ERCO,2026-10-01 09:00:00,57304.231838718275
ERCO,2026-10-01 10:00:00,58584.32083381369
ERCO,2026-10-01 11:00:00,60501.164171301745
ERCO,2026-10-01 12:00:00,62507.195391738394
ERCO,2026-10-01 13:00:00,64488.8647999542
ERCO,2026-10-01 14:00:00,65533.513940189776
ERCO,2026-10-01 15:00:00,66914.2778156952
ERCO,2026-10-01 16:00:00,68001.28653276637
ERCO,2026-10-01 17:00:00,69293.14358523644
ERCO,2026-10-01 18:00:00,70158.25357007273
ERCO,2026-10-01 19:00:00,71053.10169425645
ERCO,2026-10-01 20:00:00,71916.75486243419
ERCO,2026-10-01 21:00:00,71016.87108734736
ERCO,2026-10-01 22:00:00,69696.29239194721
ERCO,2026-10-01 23:00:00,67955.86309677226
ERCO,2026-10-02 00:00:00,65537.91304683837
ERCO,2026-10-02 01:00:00,64145.96870586042
ERCO,2026-10-02 02:00:00,63206.02009059271
ERCO,2026-10-02 03:00:00,61593.92730837973
ERCO,2026-10-02 04:00:00,60058.51727228676
ERCO,2026-10-02 05:00:00,58122.69363984895
ERCO,2026-10-02 06:00:00,56103.88815284168
ERCO,2026-10-02 07:00:00,55818.52637954424
ERCO,2026-10-02 08:00:00,57044.407077910524
ERCO,2026-10-02 09:00:00,58456.319663543414
ERCO,2026-10-02 10:00:00,59904.26370450396
ERCO,2026-10-02 11:00:00,62080.511082021316
ERCO,2026-10-02 12:00:00,63923.73763236728
ERCO,2026-10-02 13:00:00,65004.40164975044
ERCO,2026-10-02 14:00:00,65784.13263604937
ERCO,2026-10-02 15:00:00,66857.39120317613
ERCO,2026-10-02 16:00:00,67950.03274727074
ERCO,2026-10-02 17:00:00,68949.15210268469
ERCO,2026-10-02 18:00:00,69900.16428190772
ERCO,2026-10-02 19:00:00,71119.25502219846
ERCO,2026-10-02 20:00:00,72268.70414537677
ERCO,2026-10-02 21:00:00,71878.23259297175
ERCO,2026-10-02 22:00:00,71585.31620504675
ERCO,2026-10-02 23:00:00,68771.60814745486
ERCO,2026-10-03 00:00:00,66597.35284675879
ERCO,2026-10-03 01:00:00,64672.65862219244
ERCO,2026-10-03 02:00:00,63285.839187382946
ERCO,2026-10-03 03:00:00,62273.37388948285
ERCO,2026-10-03 04:00:00,60927.68960068725
ERCO,2026-10-03 05:00:00,59611.08598438215
ERCO,2026-10-03 06:00:00,57504.514427340444
ERCO,2026-10-03 07:00:00,57764.77877084513
ERCO,2026-10-03 08:00:00,58579.50720765636
ERCO,2026-10-03 09:00:00,59170.75136182929
ERCO,2026-10-03 10:00:00,60845.033504823106
ERCO,2026-10-03 11:00:00,62732.943460559036
ERCO,2026-10-03 12:00:00,63771.45165843908
ERCO,2026-10-03 13:00:00,64481.29568449821
ERCO,2026-10-03 14:00:00,65365.12716638312
ERCO,2026-10-03 15:00:00,66844.47855858222
ERCO,2026-10-03 16:00:00,68584.66228460432
ERCO,2026-10-03 17:00:00,70252.58320255642
ERCO,2026-10-03 18:00:00,72024.27016493521
ERCO,2026-10-03 19:00:00,73014.48882534275
ERCO,2026-10-03 20:00:00,74183.59997879248
ERCO,2026-10-03 21:00:00,74113.39283044823
ERCO,2026-10-03 22:00:00,73782.78614226295
ERCO,2026-10-03 23:00:00,71818.99932903273
ERCO,2026-10-04 00:00:00,68720.8984815699
ERCO,2026-10-04 01:00:00,66721.91927627851
ERCO,2026-10-04 02:00:00,64834.80578265454
ERCO,2026-10-04 03:00:00,63348.75178943148
ERCO,2026-10-04 04:00:00,62210.10896089382
ERCO,2026-10-04 05:00:00,61282.18618561195
ERCO,2026-10-04 06:00:00,59645.19967657348
ERCO,2026-10-04 07:00:00,59317.85317573675
ERCO,2026-10-04 08:00:00,59813.21856899336
ERCO,2026-10-04 09:00:00,59727.6124744702
ERCO,2026-10-04 10:00:00,60816.499373340775
ERCO,2026-10-04 11:00:00,62784.51632649275
ERCO,2026-10-04 12:00:00,63758.27584937902
ERCO,2026-10-04 13:00:00,64812.456673854525
ERCO,2026-10-04 14:00:00,66458.14259115502
ERCO,2026-10-04 15:00:00,68685.12140187419
ERCO,2026-10-04 16:00:00,70713.50268147583
ERCO,2026-10-04 17:00:00,72730.50995864155
ERCO,2026-10-04 18:00:00,75306.77824622637
ERCO,2026-10-04 19:00:00,77130.55817518628
ERCO,2026-10-04 20:00:00,78698.66350691862
ERCO,2026-10-04 21:00:00,78215.31436610581
ERCO,2026-10-04 22:00:00,77883.74911930723
ERCO,2026-10-04 23:00:00,75420.98366681985
ERCO,2026-10-05 00:00:00,72676.46188822013
MISO,2026-09-28 01:00:00,76001.01329624928
MISO,2026-09-28 02:00:00,74769.32132957992
MISO,2026-09-28 03:00:00,73719.17504384929
MISO,2026-09-28 04:00:00,72838.26369235979
MISO,2026-09-28 05:00:00,73005.60347835824
MISO,2026-09-28 06:00:00,73393.49853438143
MISO,2026-09-28 07:00:00,73608.55821949974
MISO,2026-09-28 08:00:00,74173.09009183885
MISO,2026-09-28 09:00:00,74208.64102734912
MISO,2026-09-28 10:00:00,75750.7325603684
MISO,2026-09-28 11:00:00,77380.10464307471
MISO,2026-09-28 12:00:00,79475.91673885923
MISO,2026-09-28 13:00:00,81515.72612880518
MISO,2026-09-28 14:00:00,82096.83264063386
MISO,2026-09-28 15:00:00,83551.68076212794
MISO,2026-09-28 16:00:00,85472.97518498143
MISO,2026-09-28 17:00:00,87279.4657478777
MISO,2026-09-28 18:00:00,88695.60736480154
MISO,2026-09-28 19:00:00,89524.82713026516
MISO,2026-09-28 20:00:00,89237.91120738079
MISO,2026-09-28 21:00:00,87991.98537295019
MISO,2026-09-28 22:00:00,85819.57927738469
MISO,2026-09-28 23:00:00,83342.56251486979
MISO,2026-09-29 00:00:00,80229.53636900912
MISO,2026-09-29 01:00:00,78223.57179148373
MISO,2026-09-29 02:00:00,76534.36331962295
MISO,2026-09-29 03:00:00,74967.23510197547
MISO,2026-09-29 04:00:00,73494.51794640845
MISO,2026-09-29 05:00:00,73516.41323641464
MISO,2026-09-29 06:00:00,73305.62744300993
MISO,2026-09-29 07:00:00,73540.7462761587
MISO,2026-09-29 08:00:00,73647.19215773974
MISO,2026-09-29 09:00:00,74965.26668628241
MISO,2026-09-29 10:00:00,76262.29585622136
MISO,2026-09-29 11:00:00,78827.3309177933
MISO,2026-09-29 12:00:00,80227.25377348019
MISO,2026-09-29 13:00:00,82025.0069178169
MISO,2026-09-29 14:00:00,82587.39869397253
MISO,2026-09-29 15:00:00,83646.38861280662
MISO,2026-09-29 16:00:00,85223.59173719515
MISO,2026-09-29 17:00:00,86833.54154714127
MISO,2026-09-29 18:00:00,88343.49781679857
MISO,2026-09-29 19:00:00,89328.34709017441
MISO,2026-09-29 20:00:00,89603.20036377538
MISO,2026-09-29 21:00:00,89266.14392161855
MISO,2026-09-29 22:00:00,85727.14957102308
MISO,2026-09-29 23:00:00,83121.19631657655
MISO,2026-09-30 00:00:00,80297.34467184165
MISO,2026-09-30 01:00:00,77920.5240082624
MISO,2026-09-30 02:00:00,75572.2096983883
MISO,2026-09-30 03:00:00,73369.51081995634
MISO,2026-09-30 04:00:00,71346.97324891326
MISO,2026-09-30 05:00:00,70861.55513579314
MISO,2026-09-30 06:00:00,71137.70314227161
MISO,2026-09-30 07:00:00,71927.68808869369
MISO,2026-09-30 08:00:00,73649.70652780146
MISO,2026-09-30 09:00:00,74816.35758457484
MISO,2026-09-30 10:00:00,76963.67022039858
MISO,2026-09-30 11:00:00,79460.36881329122
MISO,2026-09-30 12:00:00,81275.91222992657
MISO,2026-09-30 13:00:00,83311.30454251004
MISO,2026-09-30 14:00:00,84343.06623972204
MISO,2026-09-30 15:00:00,84851.98128219039
MISO,2026-09-30 16:00:00,84842.9111506441
MISO,2026-09-30 17:00:00,84247.18100884702
MISO,2026-09-30 18:00:00,83902.23395055617
MISO,2026-09-30 19:00:00,84016.10074799933
MISO,2026-09-30 20:00:00,83106.84433548701
MISO,2026-09-30 21:00:00,81338.80358187982
MISO,2026-09-30 22:00:00,78800.2582765134
MISO,2026-09-30 23:00:00,77313.40820219126
MISO,2026-10-01 00:00:00,74901.02189490502
MISO,2026-10-01 01:00:00,73986.68704130687
MISO,2026-10-01 02:00:00,72888.35259664844
MISO,2026-10-01 03:00:00,71594.94050100973
MISO,2026-10-01 04:00:00,69701.97195043697
MISO,2026-10-01 05:00:00,68292.29487197471
MISO,2026-10-01 06:00:00,68002.56847328806
MISO,2026-10-01 07:00:00,68307.12592257682
MISO,2026-10-01 08:00:00,69576.67571220867
MISO,2026-10-01 09:00:00,71316.41500184947
MISO,2026-10-01 10:00:00,73178.88956818916
MISO,2026-10-01 11:00:00,75770.37254608283
MISO,2026-10-01 12:00:00,77770.8676209924
MISO,2026-10-01 13:00:00,79162.76523962921
MISO,2026-10-01 14:00:00,79990.04385130925
MISO,2026-10-01 15:00:00,80429.56736712574
MISO,2026-10-01 16:00:00,81558.96182276712
MISO,2026-10-01 17:00:00,82416.69294139068
MISO,2026-10-01 18:00:00,83084.11470012675
MISO,2026-10-01 19:00:00,84055.63550997316
MISO,2026-10-01 20:00:00,83997.23862407281
MISO,2026-10-01 21:00:00,82561.42503518105
MISO,2026-10-01 22:00:00,79843.08271960891
MISO,2026-10-01 23:00:00,77157.96774795279
MISO,2026-10-02 00:00:00,74782.9308036023
MISO,2026-10-02 01:00:00,73862.45839508798
MISO,2026-10-02 02:00:00,73066.86728425062
MISO,2026-10-02 03:00:00,71667.8043318826
MISO,2026-10-02 04:00:00,70246.13468061184
MISO,2026-10-02 05:00:00,69277.53409613972
MISO,2026-10-02 06:00:00,69244.46109239274
MISO,2026-10-02 07:00:00,70041.71267009588
MISO,2026-10-02 08:00:00,71258.8796375404
MISO,2026-10-02 09:00:00,72494.46690710666
MISO,2026-10-02 10:00:00,73785.87696484875
MISO,2026-10-02 11:00:00,75927.19436858346
MISO,2026-10-02 12:00:00,78120.24708965606
MISO,2026-10-02 13:00:00,79290.23568890567
MISO,2026-10-02 14:00:00,80026.2052362013
MISO,2026-10-02 15:00:00,80453.28231913263
MISO,2026-10-02 16:00:00,81251.78976673062
MISO,2026-10-02 17:00:00,82065.25483999189
MISO,2026-10-02 18:00:00,82958.94854193763
MISO,2026-10-02 19:00:00,83223.01166252964
MISO,2026-10-02 20:00:00,83460.20050370732
MISO,2026-10-02 21:00:00,81657.57180339043
MISO,2026-10-02 22:00:00,78877.76468000421
MISO,2026-10-02 23:00:00,76406.65814954753
MISO,2026-10-03 00:00:00,72789.2685096135
MISO,2026-10-03 01:00:00,71924.08011259374
MISO,2026-10-03 02:00:00,71168.66044692567
MISO,2026-10-03 03:00:00,70363.33690532512
MISO,2026-10-03 04:00:00,70006.93270333353
MISO,2026-10-03 05:00:00,70331.15516094398
MISO,2026-10-03 06:00:00,70535.0265103202
MISO,2026-10-03 07:00:00,70539.82478017021
MISO,2026-10-03 08:00:00,70777.79919421124
MISO,2026-10-03 09:00:00,70673.31864883745
MISO,2026-10-03 10:00:00,71893.81653325756
MISO,2026-10-03 11:00:00,73103.52773234903
MISO,2026-10-03 12:00:00,74000.34666210634
MISO,2026-10-03 13:00:00,74334.01680358218
MISO,2026-10-03 14:00:00,74957.78860040002
MISO,2026-10-03 15:00:00,75772.86435247882
MISO,2026-10-03 16:00:00,77351.3430676759
MISO,2026-10-03 17:00:00,78998.86853928294
MISO,2026-10-03 18:00:00,80779.75865174423
MISO,2026-10-03 19:00:00,81807.52019824978
MISO,2026-10-03 20:00:00,82376.12164232807
MISO,2026-10-03 21:00:00,82599.1563665138
MISO,2026-10-03 22:00:00,81599.27667561357
MISO,2026-10-03 23:00:00,78699.2536548055
MISO,2026-10-04 00:00:00,76570.47532051324
MISO,2026-10-04 01:00:00,75179.55850611976
MISO,2026-10-04 02:00:00,74136.15789065456
MISO,2026-10-04 03:00:00,73040.79773883239
MISO,2026-10-04 04:00:00,72414.05761766611
MISO,2026-10-04 05:00:00,72257.75368528624
MISO,2026-10-04 06:00:00,72144.94733867087
MISO,2026-10-04 07:00:00,71076.51805636135
MISO,2026-10-04 08:00:00,70418.24549997973
MISO,2026-10-04 09:00:00,70580.03632008229
MISO,2026-10-04 10:00:00,71193.12485562176
MISO,2026-10-04 11:00:00,72201.29354993967
MISO,2026-10-04 12:00:00,73668.12692951591
MISO,2026-10-04 13:00:00,74542.12079299602
MISO,2026-10-04 14:00:00,76083.00610847284
MISO,2026-10-04 15:00:00,77588.50779882337
MISO,2026-10-04 16:00:00,78748.54341950268
MISO,2026-10-04 17:00:00,79959.69074023789
MISO,2026-10-04 18:00:00,81271.07686180517
MISO,2026-10-04 19:00:00,81239.77206497942
MISO,2026-10-04 20:00:00,81087.20660097904
MISO,2026-10-04 21:00:00,81467.94416862016
MISO,2026-10-04 22:00:00,79659.42470535438
MISO,2026-10-04 23:00:00,78325.15022063671
MISO,2026-10-05 00:00:00,75778.08138249528
NYIS,2026-09-28 01:00:00,16368.664365561726
NYIS,2026-09-28 02:00:00,16167.604149686013
NYIS,2026-09-28 03:00:00,16100.0051739747
NYIS,2026-09-28 04:00:00,16081.149441405438
NYIS,2026-09-28 05:00:00,15917.852587974583
NYIS,2026-09-28 06:00:00,15864.664358581102
NYIS,2026-09-28 07:00:00,15727.678648446785
NYIS,2026-09-28 08:00:00,15646.82916984462
NYIS,2026-09-28 09:00:00,15734.104734195047
NYIS,2026-09-28 10:00:00,16043.780367784542
NYIS,2026-09-28 11:00:00,16704.68871202659
NYIS,2026-09-28 12:00:00,17058.677345648794
NYIS,2026-09-28 13:00:00,17170.877447586186
NYIS,2026-09-28 14:00:00,17173.099545857574
NYIS,2026-09-28 15:00:00,17161.22028341775
NYIS,2026-09-28 16:00:00,17110.621662986217
NYIS,2026-09-28 17:00:00,16997.05437596484
NYIS,2026-09-28 18:00:00,16686.177341634622
NYIS,2026-09-28 19:00:00,16644.897998500135
NYIS,2026-09-28 20:00:00,16829.20837373636
NYIS,2026-09-28 21:00:00,17043.842701434856
NYIS,2026-09-28 22:00:00,17427.455282336312
NYIS,2026-09-28 23:00:00,17668.16690054864
NYIS,2026-09-29 00:00:00,17156.662856421324
NYIS,2026-09-29 01:00:00,16816.797472120517
NYIS,2026-09-29 02:00:00,16401.209638467397
NYIS,2026-09-29 03:00:00,16100.906472165625
NYIS,2026-09-29 04:00:00,15886.308582331978
NYIS,2026-09-29 05:00:00,15621.250868234492
NYIS,2026-09-29 06:00:00,15632.837216466374
NYIS,2026-09-29 07:00:00,15263.386351186131
NYIS,2026-09-29 08:00:00,15072.442397630886
NYIS,2026-09-29 09:00:00,15107.553093877621
NYIS,2026-09-29 10:00:00,15482.597431483551
NYIS,2026-09-29 11:00:00,16153.195816872627
NYIS,2026-09-29 12:00:00,16619.0960984605
NYIS,2026-09-29 13:00:00,16876.45064444811
NYIS,2026-09-29 14:00:00,16824.655803026988
NYIS,2026-09-29 15:00:00,16741.571217389177
NYIS,2026-09-29 16:00:00,16744.653765587485
NYIS,2026-09-29 17:00:00,16731.265409898115
NYIS,2026-09-29 18:00:00,16652.307862134723
NYIS,2026-09-29 19:00:00,16891.885847641028
NYIS,2026-09-29 20:00:00,17143.036242148723
NYIS,2026-09-29 21:00:00,17274.561523337674
NYIS,2026-09-29 22:00:00,17367.74527348321
